ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Every hour,Executive/Senior Management,0
0,0.0,Every hour,Manager,0
0,0.0,Every hour,Staff/Employee,0
1,0.0,Every two hours,Executive/Senior Management,0
1,0.0,Every two hours,Manager,0
1,0.0,Every two hours,Staff/Employee,0
2,0.0,Every four hours,Executive/Senior Management,0
2,0.0,Every four hours,Manager,0
2,0.0,Every four hours,Staff/Employee,0
3,0.0,Only when entering and leaving the building,Executive/Senior Management,0
3,0.0,Only when entering and leaving the building,Manager,0
3,0.0,Only when entering and leaving the building,Staff/Employee,0
0,1.0,Always,Less than 1 year,0
0,1.0,Always,1-3 years,0
0,1.0,Always,3-5 years,0
0,1.0,Always,5-10 years,0
0,1.0,Always,More than 10 years,0
1,1.0,Sometimes,Less than 1 year,0
1,1.0,Sometimes,1-3 years,0
1,1.0,Sometimes,3-5 years,0
1,1.0,Sometimes,5-10 years,0
1,1.0,Sometimes,More than 10 years,0
2,1.0,Never,Less than 1 year,0
2,1.0,Never,1-3 years,0
2,1.0,Never,3-5 years,0
2,1.0,Never,5-10 years,0
2,1.0,Never,More than 10 years,0
0,2.0,Every hour,Yes,0
0,2.0,Every hour,No,0
0,2.0,Every hour,Somewhat,0
1,2.0,Every two hours,Yes,0
1,2.0,Every two hours,No,0
1,2.0,Every two hours,Somewhat,0
2,2.0,Every four hours,Yes,0
2,2.0,Every four hours,No,0
2,2.0,Every four hours,Somewhat,0
3,2.0,Only at the end of the day,Yes,0
3,2.0,Only at the end of the day,No,0
3,2.0,Only at the end of the day,Somewhat,0
0,3.0,Always,Very satisfied,0
0,3.0,Always,Satisfied,0
0,3.0,Always,Neutral,0
0,3.0,Always,Dissatisfied,0
0,3.0,Always,Very dissatisfied,0
1,3.0,Sometimes,Very satisfied,0
1,3.0,Sometimes,Satisfied,0
1,3.0,Sometimes,Neutral,0
1,3.0,Sometimes,Dissatisfied,0
1,3.0,Sometimes,Very dissatisfied,0
2,3.0,Never,Very satisfied,0
2,3.0,Never,Satisfied,0
2,3.0,Never,Neutral,0
2,3.0,Never,Dissatisfied,0
2,3.0,Never,Very dissatisfied,0
0,4.0,Every hour,Yes,0
0,4.0,Every hour,No,0
1,4.0,Every two hours,Yes,0
1,4.0,Every two hours,No,0
2,4.0,Every four hours,Yes,0
2,4.0,Every four hours,No,0
3,4.0,Only when feeling unwell,Yes,0
3,4.0,Only when feeling unwell,No,0
0,5.0,Yes,Yes,1.0
0,5.0,Yes,No,0.0
0,5.0,Yes,Sometimes,0.0
1,5.0,No,Yes,0
1,5.0,No,No,1.0
1,5.0,No,Sometimes,0
