ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Strongly Agree,Not at all likely,0
0,0.0,Strongly Agree,1,0
0,0.0,Strongly Agree,2,0
0,0.0,Strongly Agree,3,0
0,0.0,Strongly Agree,4,0
0,0.0,Strongly Agree,5,0
0,0.0,Strongly Agree,6,0
0,0.0,Strongly Agree,7,0
0,0.0,Strongly Agree,8,0
0,0.0,Strongly Agree,9,0
0,0.0,Strongly Agree,Extremely likely,0
1,0.0,Agree,Not at all likely,0
1,0.0,Agree,1,0
1,0.0,Agree,2,0
1,0.0,Agree,3,0
1,0.0,Agree,4,0
1,0.0,Agree,5,0
1,0.0,Agree,6,0
1,0.0,Agree,7,0
1,0.0,Agree,8,0
1,0.0,Agree,9,0
1,0.0,Agree,Extremely likely,0
2,0.0,Neutral,Not at all likely,0
2,0.0,Neutral,1,0
2,0.0,Neutral,2,0
2,0.0,Neutral,3,0
2,0.0,Neutral,4,0
2,0.0,Neutral,5,0
2,0.0,Neutral,6,0
2,0.0,Neutral,7,0
2,0.0,Neutral,8,0
2,0.0,Neutral,9,0
2,0.0,Neutral,Extremely likely,0
3,0.0,Disagree,Not at all likely,0
3,0.0,Disagree,1,0
3,0.0,Disagree,2,0
3,0.0,Disagree,3,0
3,0.0,Disagree,4,0
3,0.0,Disagree,5,0
3,0.0,Disagree,6,0
3,0.0,Disagree,7,0
3,0.0,Disagree,8,0
3,0.0,Disagree,9,0
3,0.0,Disagree,Extremely likely,0
4,0.0,Strongly Disagree,Not at all likely,0
4,0.0,Strongly Disagree,1,0
4,0.0,Strongly Disagree,2,0
4,0.0,Strongly Disagree,3,0
4,0.0,Strongly Disagree,4,0
4,0.0,Strongly Disagree,5,0
4,0.0,Strongly Disagree,6,0
4,0.0,Strongly Disagree,7,0
4,0.0,Strongly Disagree,8,0
4,0.0,Strongly Disagree,9,0
4,0.0,Strongly Disagree,Extremely likely,0
0,1.0,Strongly Agree,Yes,0
0,1.0,Strongly Agree,No,0
1,1.0,Agree,Yes,0
1,1.0,Agree,No,0
2,1.0,Neutral,Yes,0
2,1.0,Neutral,No,0
3,1.0,Disagree,Yes,0
3,1.0,Disagree,No,0
4,1.0,Strongly Disagree,Yes,0
4,1.0,Strongly Disagree,No,0
0,2.0,Strongly Agree,Strongly agree,0.18616487055295167
0,2.0,Strongly Agree,Agree,0.18616487055295167
0,2.0,Strongly Agree,Neither agree nor disagree,0.0
0,2.0,Strongly Agree,Somewhat disagree,0.0
0,2.0,Strongly Agree,Disagree,0.0
0,2.0,Strongly Agree,Strongly disagree,0.18616487055295167
1,2.0,Agree,Strongly agree,0
1,2.0,Agree,Agree,1.0
1,2.0,Agree,Neither agree nor disagree,0
1,2.0,Agree,Somewhat disagree,0
1,2.0,Agree,Disagree,0
1,2.0,Agree,Strongly disagree,0
2,2.0,Neutral,Strongly agree,0
2,2.0,Neutral,Agree,0
2,2.0,Neutral,Neither agree nor disagree,0
2,2.0,Neutral,Somewhat disagree,0
2,2.0,Neutral,Disagree,0
2,2.0,Neutral,Strongly disagree,0
