QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,'data',-1,-1,0,0,0,-1,0,0
1146004,True,False,'data',-1,-1,0,0,0,-1,0,0
1173001,True,False,Unterminated string starting at: line 1 column 24 (char 23),-1,-1,0,0,0,-1,0,0
1173002,True,False,"Expecting ',' delimiter: line 1 column 59 (char 58)",-1,-1,0,0,0,-1,0,0
1173003,True,False,maximum recursion depth exceeded while decoding a JSON object from a unicode string,-1,-1,0,0,0,-1,0,0
1173004,True,False,"Expecting ',' delimiter: line 1 column 60 (char 59)",-1,-1,0,0,0,-1,0,0
1173005,True,False,"Expecting ',' delimiter: line 1 column 61 (char 60)",-1,-1,0,0,0,-1,0,0
1213249,True,False,"Expecting ',' delimiter: line 1 column 30 (char 29)",-1,-1,0,0,0,-1,0,0
1433792,True,False,Expecting ':' delimiter: line 1 column 16 (char 15),-1,-1,0,0,0,-1,0,0
5100002,True,False,"Expecting ',' delimiter: line 1 column 75 (char 74)",-1,-1,0,0,0,-1,0,0
5100003,True,False,"Expecting ',' delimiter: line 1 column 69 (char 68)",-1,-1,0,0,0,-1,0,0
500000002,True,False,"Expecting ',' delimiter: line 1 column 64 (char 63)",-1,-1,0,0,0,-1,0,0
500000003,True,False,"Expecting ',' delimiter: line 1 column 62 (char 61)",-1,-1,0,0,0,-1,0,0
500000005,True,False,Expecting ':' delimiter: line 1 column 28 (char 27),-1,-1,0,0,0,-1,0,0
500100002,True,False,'data',-1,-1,0,0,0,-1,0,0
500100003,True,False,Expecting ':' delimiter: line 1 column 28 (char 27),-1,-1,0,0,0,-1,0,0
500100004,True,False,"Expecting ',' delimiter: line 1 column 74 (char 73)",-1,-1,0,0,0,-1,0,0
500100005,True,False,'data',-1,-1,0,0,0,-1,0,0
500100006,True,False,"Expecting ',' delimiter: line 1 column 52 (char 51)",-1,-1,0,0,0,-1,0,0
500100007,True,False,"Expecting ',' delimiter: line 1 column 62 (char 61)",-1,-1,0,0,0,-1,0,0
500100008,True,False,"Expecting ',' delimiter: line 1 column 63 (char 62)",-1,-1,0,0,0,-1,0,0
500100009,True,False,"Expecting ',' delimiter: line 1 column 49 (char 48)",-1,-1,0,0,0,-1,0,0
500100010,True,False,"Expecting ',' delimiter: line 1 column 63 (char 62)",-1,-1,0,0,0,-1,0,0
500100011,True,False,Unterminated string starting at: line 1 column 15321 (char 15320),-1,-1,0,0,0,-1,0,0
500100012,True,False,"Expecting ',' delimiter: line 1 column 63 (char 62)",-1,-1,0,0,0,-1,0,0
500100013,True,False,"Expecting ',' delimiter: line 1 column 52 (char 51)",-1,-1,0,0,0,-1,0,0
500100014,True,False,"Expecting ',' delimiter: line 1 column 50 (char 49)",-1,-1,0,0,0,-1,0,0
